,Axie ID,Class,Axie Eyes Part ID,Axie Ears Part ID,Axie Horn Part ID,Axie Back Part ID,Axie Mouth Part ID,Axie Tail Part ID
1,11883534,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
2,11828581,Bug,Little Peas,Leafy,Blue Moon,Piranha,Bamboo Shoot,Nimo
0,11921576,Aquatic,Kotaro?,Earwing,Tri Feather,Square Teeth,Wing Horn,Ranchu
1,11914259,Plant,Cucumber Slice,Innocent Lamb,Bidens,Catfish,Bamboo Shoot,Cloud
2,11710428,Dawn,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
3,11722402,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
0,11953931,Dusk,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
1,8112912,Aquatic,Gero,Nimo,Anemone,Lam,Anemone,Nimo
2,4472374,Aquatic,Gero,Nimo,Anemone,Lam,Anemone,Nimo
0,11790019,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11948293,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
2,11743695,Bug,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
3,11735547,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
0,11620374,Reptile,Lucas,Curved Spine,Indian Star,Confident,Scaly Spear,Snake Jar
1,11440885,Reptile,Papi,Curved Spine,Indian Star,Kotaro,Scaly Spear,Tiny Dino
0,11912137,Bird,Clear,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
1,11822384,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Oranda,Potato Leaf
2,11798154,Reptile,Cucumber Slice,Small Frill,Green Thorns,Tiny Turtle,Rose Bud,Cottontail
3,11962792,Plant,Lucas,Innocent Lamb,Bidens,Silence Whisper,Teal Shell,Cattail
4,11881892,Bug,Confused,Swirl,Garish Worm,Cute Bunny,Parasite,Nimo
5,11737327,Bug,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Potato Leaf
0,1081821,Reptile,Tricky,Curved Spine,Tri Spikes,Tiny Turtle,Incisor,Iguana
1,8439494,Reptile,Tricky,Small Frill,Garish Worm,Toothless Bite,Cerastes,Grass Snake
2,11726700,Dawn,Tricky,Innocent Lamb,Mint,Silence Whisper,Leaf Bug,Pupae
3,11778868,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Cottontail
4,11942786,Mech,Tricky,Tassels,Indian Star,Silence Whisper,Rose Bud,Ant
5,11951171,Bug,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Potato Leaf
0,11870285,Bug,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
1,11827567,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Shoal Star,Cottontail
2,11844390,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Cottontail
0,6678475,Dusk,Clear,Nimo,Snail Shell,Tiny Turtle,Lagging,Gravel Ant
1,11676691,Bug,Confused,Inkling,Raven,Doubletalk,Parasite,Tadpole
2,11964369,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
3,11769258,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Cottontail
4,11787400,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
5,5799287,Dusk,Tricky,Swirl,Bone Sail,Kotaro,Scaly Spoon,Wall Gecko
0,11734936,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Yam
1,11465078,Reptile,Gecko,Small Frill,Green Thorns,Risky Fish,Scaly Spoon,Gila
0,11958398,Dusk,Confused,Innocent Lamb,Garish Worm,Cute Bunny,Bumpy,Nimo
1,11901451,Bird,Confused,Swirl,Garish Worm,Square Teeth,Imp,Nimo
2,11926110,Aquatic,Confused,Innocent Lamb,Garish Worm,Square Teeth,Bumpy,Nimo
0,11721177,Dusk,Nerdy,Innocent Lamb,Tri Feather,Goda,Wing Horn,Cottontail
1,11754159,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
2,11689188,Bird,Kotaro?,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
0,11792091,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Hatsune
0,11960611,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
1,11964858,Mech,Puppy,Innocent Lamb,Perch,Confident,Little Branch,Nimo
2,11948833,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
3,9829851,Plant,Clear,Pink Cheek,Bone Sail,Zigzag,Bumpy,Nimo
4,5185473,Aquatic,Gero,Nimo,Anemone,Lam,Anemone,Nimo
0,11919528,Dusk,Confused,Swirl,Garish Worm,Doubletalk,Shoal Star,Nimo
1,11920467,Aquatic,Sleepless,Seaslug,Sandal,Piranha,Babylonia,Nimo
2,11955082,Bird,Confused,Swirl,Raven,Silence Whisper,Leaf Bug,Nimo
3,11931702,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
4,11940653,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
5,11900423,Bug,Confused,Nimo,Garish Worm,Cute Bunny,Bumpy,Nimo
0,11937935,Bird,Sleepless,Nimo,Anemone,Hungry Bird,Anemone,Nimo
1,11964892,Beast,Puppy,Innocent Lamb,Perch,Confident,Little Branch,Nimo
0,11964720,Plant,Clear,Innocent Lamb,Perch,Confident,Rose Bud,Cattail
0,11731520,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11800915,Dusk,Papi,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
2,11711093,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11838925,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11784797,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
2,11761082,Mech,Papi,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Hatsune
3,11851302,Bug,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
4,8436172,Dusk,Papi,Larva,Hermit,Cute Bunny,Antenna,Nimo
5,11951133,Mech,Tricky,Tassels,Indian Star,Silence Whisper,Rose Bud,Ant
0,11961135,Mech,Clear,Innocent Lamb,Mint,Silence Whisper,Rose Bud,Ant
0,11944303,Aquatic,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
1,11954887,Bird,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
2,11849472,Dusk,Confused,Rosa,Garish Worm,Doubletalk,Lagging,Hot Butt
3,11957684,Dawn,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
0,11954193,Reptile,Gecko,Pogona,Tri Spikes,Kotaro,Scaly Spear,Cottontail
1,11777171,Bug,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11772908,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11966302,Bug,Gecko,Nimo,Sponge,Catfish,Cactus,Nimo
0,11937146,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
1,11917231,Dusk,Gecko,Friezard,Tri Spikes,Kotaro,Scaly Spear,Gila
2,11909396,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Cottontail
0,11728227,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Cottontail
0,11731881,Reptile,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11740785,Plant,Nerdy,Innocent Lamb,Bidens,Herbivore,Pocky,Cattail
2,11742419,Reptile,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
3,11933703,Plant,Lucas,Innocent Lamb,Bidens,Confident,Watermelon,Cattail
4,11738476,Dusk,Tricky,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
0,11961420,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
1,11962113,Reptile,Papi,Sidebarb,Tri Spikes,Piranha,Scaly Spear,Cottontail
2,11776003,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
3,11950880,Plant,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
0,11955560,Bird,Gecko,Owl,Tri Spikes,Kotaro,Scaly Spear,Cottontail
1,11858978,Plant,Clear,Leafy,Cupid,Axie Kiss,Bamboo Shoot,Cottontail
2,11869330,Dusk,Confused,Swirl,Shiitake,Hungry Bird,Merry,Nimo
3,11927088,Reptile,Gecko,Nimo,Sponge,Little Owl,Oranda,Nimo
0,11881549,Aquatic,Gecko,Earwing,Tri Spikes,Kotaro,Scaly Spoon,Granma's Fan
1,6542445,Reptile,Bookworm,Bubblemaker,Snail Shell,Doubletalk,Lagging,Thorny Caterpillar
0,11961432,Plant,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Gila
1,11965313,Reptile,Gecko,Sidebarb,Tri Spikes,Toothless Bite,Scaly Spear,Gila
2,11918740,Reptile,Gecko,Belieber,Tri Spikes,Kotaro,Scaly Spear,Gila
3,11837090,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11787389,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,4565487,Plant,Papi,Lotus,Shiitake,Serious,Rose Bud,Cattail
1,11914504,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
2,11907526,Plant,Lucas,Innocent Lamb,Mint,Confident,Leaf Bug,Twin Tail
3,6263794,Aquatic,Gero,Nimo,Anemone,Lam,Anemone,Nimo
4,11926644,Aquatic,Sleepless,Nimo,Anemone,Lam,Anemone,Nimo
5,9281394,Aquatic,Gero,Nimo,Anemone,Lam,Anemone,Nimo
0,11438363,Reptile,Gecko,Small Frill,Green Thorns,Kotaro,Rose Bud,Gila
1,11661240,Dusk,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Cattail
2,11694613,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Cerastes,Yam
3,11475999,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Pocky,Yam
0,11897225,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Grass Snake
1,11893682,Dusk,Confused,Leaf Bug,Garish Worm,Silence Whisper,Cactus,Nimo
0,1152,Plant,Papi,Friezard,Cupid,Zigzag,Rose Bud,Cattail
0,705402,Aquatic,Clear,Tiny Fan,Goldfish,Risky Fish,Shoal Star,Shrimp
1,5288311,Aquatic,Gero,Inkling,Anemone,Tiny Turtle,Anemone,Post Fight
2,11804077,Reptile,Gecko,Small Frill,Snail Shell,Tiny Turtle,Watermelon,Potato Leaf
0,11961061,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Iguana
1,11577443,Plant,Blossom,Innocent Lamb,Snail Shell,Serious,Rose Bud,Hatsune
2,11815451,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
3,11782744,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
4,11866952,Bug,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Twin Tail
5,11818093,Aquatic,Clear,Leafy,Buzz Buzz,Toothless Bite,Bamboo Shoot,Cottontail
6,9582926,Reptile,Topaz,Pogona,Raven,Razor Bite,Incisor,Cottontail
7,11868643,Bird,Clear,Leafy,Cupid,Square Teeth,Bamboo Shoot,Nimo
8,11894066,Reptile,Gecko,Friezard,Tri Spikes,Kotaro,Scaly Spear,Grass Snake
9,11771510,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
0,11927613,Bird,Lucas,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
1,7842736,Dusk,Cucumber Slice,Nimo,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
2,8842864,Dusk,Cucumber Slice,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
3,6148367,Dusk,Cucumber Slice,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
4,11820465,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
5,11886037,Reptile,Gecko,Friezard,Green Thorns,Herbivore,Watermelon,Gila
0,11872331,Reptile,Gecko,Leafy,Buzz Buzz,Catfish,Bamboo Shoot,Ranchu
1,11922282,Aquatic,Clear,Leafy,Buzz Buzz,Catfish,Bamboo Shoot,Cottontail
2,11963802,Dawn,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
3,11916682,Mech,Nerdy,Leafy,Buzz Buzz,Nut Cracker,Bamboo Shoot,Nimo
4,11960246,Mech,Gero,Nimo,Sandal,Lam,Anemone,Nimo
0,11723672,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11688468,Bug,Chubby,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
0,11907652,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
1,11965226,Aquatic,Gero,Pogona,Anemone,Axie Kiss,Anemone,Cottontail
2,11793855,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
3,11687585,Aquatic,Puppy,Innocent Lamb,Goldfish,Risky Fish,Oranda,Nimo
4,11787212,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
5,11771490,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
0,11919797,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
1,11938085,Plant,Nerdy,Pink Cheek,Tri Feather,Hungry Bird,Imp,Cloud
2,11914047,Aquatic,Zeal,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
3,11934237,Bird,Mavis,Pink Cheek,Tri Feather,Peace Maker,Trump,Feather Fan
4,11885661,Aquatic,Lucas,Earwing,Tri Feather,Doubletalk,Trump,Feather Fan
0,11911235,Reptile,Little Peas,Sidebarb,Tri Spikes,Toothless Bite,Scaly Spear,Cottontail
1,11919696,Aquatic,Clear,Pogona,Anemone,Lam,Kestrel,Cottontail
2,11962179,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
3,11955005,Aquatic,Sleepless,Seaslug,Anemone,Axie Kiss,Anemone,Nimo
4,11924063,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
5,11965927,Reptile,Kotaro?,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
0,11503139,Dawn,Clear,Curved Spine,Tri Feather,Silence Whisper,Wing Horn,Wall Gecko
1,11651307,Aquatic,Telescope,Nimo,Sponge,Piranha,Oranda,Nimo
2,7098736,Aquatic,Telescope,Nimo,Sponge,Risky Fish,Shoal Star,Nimo
0,11766581,Beast,Little Peas,Nut Cracker,Ronin,Nut Cracker,Little Branch,Nut Cracker
0,11881528,Aquatic,Sleepless,Leafy,Goldfish,Confident,Bamboo Shoot,Cottontail
1,11832897,Plant,Gero,Leafy,Timber,Serious,Bamboo Shoot,Cattail
2,11842169,Beast,Little Peas,Leafy,Ronin,Piranha,Bamboo Shoot,Shrimp
0,11904574,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
1,11798377,Beast,Clear,Rosa,Scarab,Goda,Dual Blade,Cottontail
2,11668482,Bug,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
3,11743840,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
4,11623491,Bird,Robin,Earwing,Tri Feather,Piranha,Wing Horn,Granma's Fan
0,11952470,Mech,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Gila
1,11904223,Beast,Gecko,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Gila
2,11955688,Dusk,Confused,Swirl,Garish Worm,Lam,Antenna,Tadpole
0,11731843,Plant,Clear,Inkling,Anemone,Doubletalk,Parasite,Cottontail
1,11964578,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
2,11965223,Aquatic,Cucumber Slice,Pogona,Anemone,Lam,Anemone,Cottontail
3,11916417,Beast,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
0,11641760,Bug,Clear,Nimo,Sponge,Risky Fish,Oranda,Nimo
1,11962474,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
2,11917967,Reptile,Gecko,Nimo,Sponge,Catfish,Cactus,Nimo
3,11755287,Bug,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11963148,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
0,11919526,Dusk,Confused,Swirl,Garish Worm,Silence Whisper,Shoal Star,Tiny Dino
1,11896706,Dawn,Nerdy,Innocent Lamb,Indian Star,Risky Fish,Leaf Bug,Snake Jar
2,11757458,Dusk,Papi,Inkling,Raven,Doubletalk,Parasite,Tadpole
3,11785420,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
4,11787346,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Shoal Star,Cottontail
0,11823343,Reptile,Gecko,Friezard,Green Thorns,Silence Whisper,Scaly Spoon,Yam
1,11693186,Dusk,Neo,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
2,11956202,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Oranda,Gila
3,4100770,Reptile,Tricky,Curved Spine,Green Thorns,Tiny Turtle,Scaly Spear,Snake Jar
4,11409756,Reptile,Gecko,Curved Spine,Green Thorns,Tiny Turtle,Scaly Spear,Iguana
5,465938,Reptile,Tricky,Curved Spine,Green Thorns,Tiny Turtle,Scaly Spear,Wall Gecko
0,11956835,Reptile,Papi,Seaslug,Tri Spikes,Kotaro,Scaly Spear,Cottontail
1,11957413,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
2,11958153,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
3,11860757,Bug,Neo,Leafy,Garish Worm,Square Teeth,Bamboo Shoot,Cottontail
0,11510097,Reptile,Tricky,Rosa,Tri Spikes,Risky Fish,Watermelon,Tiny Dino
1,11781458,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
2,11904617,Dawn,Mavis,Innocent Lamb,Indian Star,Pincer,Leaf Bug,Snake Jar
3,11726558,Reptile,Papi,Inkling,Garish Worm,Mosquito,Parasite,Tadpole
4,6649822,Dusk,Puppy,Tassels,Tri Spikes,Tiny Turtle,Incisor,Thorny Caterpillar
5,11753909,Bug,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
0,11962160,Reptile,Gecko,Friezard,Green Thorns,Silence Whisper,Oranda,Potato Leaf
1,346240,Reptile,Papi,Pogona,Tri Spikes,Tiny Turtle,Cerastes,Carrot
2,11503798,Beast,Little Peas,Belieber,Ronin,Confident,Eggshell,Rice
3,11340491,Reptile,Tricky,Pogona,Scarab,Razor Bite,Pocky,Cottontail
4,6033894,Reptile,Tricky,Friezard,Tri Spikes,Tiny Turtle,Cerastes,Wall Gecko
5,11957091,Reptile,Gecko,Rosa,Green Thorns,Silence Whisper,Watermelon,Potato Leaf
6,11960315,Reptile,Gecko,Rosa,Green Thorns,Square Teeth,Watermelon,Grass Snake
0,11671633,Bug,Papi,Bubblemaker,Scarab,Pincer,Leaf Bug,Nimo
1,11884887,Plant,Gero,Bubblemaker,Pumpkin,Goda,Anemone,Nimo
2,5913693,Aquatic,Clear,Bubblemaker,Goldfish,Piranha,Leaf Bug,Nimo
0,11961060,Reptile,Gecko,Sidebarb,Tri Spikes,Toothless Bite,Scaly Spear,Iguana
1,11822411,Aquatic,Gero,Nimo,Sponge,Lam,Shoal Star,Nimo
2,11890133,Reptile,Chubby,Small Frill,Green Thorns,Toothless Bite,Dual Blade,Iguana
3,11957219,Reptile,Neo,Rosa,Green Thorns,Tiny Turtle,Watermelon,Gila
4,11703371,Bug,Robin,Pink Cheek,Tri Feather,Square Teeth,Wing Horn,Granma's Fan
5,11957720,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
6,11663322,Plant,Nerdy,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
0,3205281,Dusk,Neo,Ear Breathing,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
1,8080751,Dusk,Neo,Larva,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
2,11662115,Bug,Kotaro?,Earwing,Tri Feather,Mosquito,Kestrel,Granma's Fan
0,11905016,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
1,11807515,Plant,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
2,11916507,Bird,Kotaro?,Earwing,Tri Feather,Mosquito,Wing Horn,Granma's Fan
3,11704058,Bug,Little Peas,Innocent Lamb,Tri Feather,Cute Bunny,Wing Horn,Cottontail
4,11950669,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
5,11852493,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
6,11951305,Mech,Sleepless,Larva,Anemone,Lam,Anemone,Cottontail
7,11934975,Bird,Gero,Innocent Lamb,Raven,Little Owl,Feather Spear,Cloud
0,11862658,Aquatic,Clear,Bubblemaker,Sponge,Risky Fish,Parasite,Nimo
1,11879080,Aquatic,Gero,Nimo,Sponge,Risky Fish,Leaf Bug,Nimo
2,11913383,Reptile,Clear,Nimo,Sponge,Risky Fish,Anemone,Nimo
3,11907740,Bird,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Cottontail
0,11963871,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Grass Snake
1,11965940,Reptile,Little Peas,Sidebarb,Tri Spikes,Axie Kiss,Scaly Spear,Gila
2,11966247,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Cottontail
0,11923728,Dusk,Confused,Innocent Lamb,Garish Worm,Silence Whisper,Caterpillars,Grass Snake
1,11916263,Dusk,Confused,Swirl,Scarab,Square Teeth,Eggshell,Nimo
0,11961053,Reptile,Scar,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
1,11957914,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
2,11614987,Reptile,Gecko,Friezard,Tri Spikes,Axie Kiss,Scaly Spear,Cottontail
3,11574140,Bug,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
0,11962374,Reptile,Gecko,Sidebarb,Tri Spikes,Axie Kiss,Scaly Spear,Gila
1,5336307,Reptile,Gecko,Curved Spine,Tri Spikes,Kotaro,Scaly Spear,Gila
2,11907755,Reptile,Gecko,Small Frill,Tri Spikes,Kotaro,Scaly Spear,Cottontail
0,11928820,Dawn,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
1,11945256,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
2,7063760,Dusk,Clear,Nimo,Anemone,Piranha,Anemone,Nimo
3,11929881,Mech,Sleepless,Seaslug,Anemone,Lam,Anemone,Cottontail
4,11938903,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
5,11964796,Reptile,Gecko,Nimo,Sponge,Catfish,Cactus,Nimo
6,11934549,Plant,Sleepless,Nimo,Sponge,Risky Fish,Oranda,Nimo
0,8669558,Bird,Clear,Owl,Cupid,Peace Maker,Wing Horn,Granma's Fan
1,4124192,Dusk,Scar,Sakura,Furball,Tiny Turtle,Lagging,Carrot
2,11751844,Dawn,Topaz,Innocent Lamb,Raven,Square Teeth,Bumpy,Nimo
3,4209096,Reptile,Gecko,Curved Spine,Bone Sail,Little Owl,Cerastes,Iguana
0,11800945,Mech,Bookworm,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Ant
0,11903870,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Gila
1,11961465,Aquatic,Kotaro?,Earwing,Tri Feather,Catfish,Wing Horn,Ranchu
2,11782119,Bug,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
3,11947773,Aquatic,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
4,11956716,Mech,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
5,11958275,Dawn,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
6,11753496,Dusk,Neo,Inkling,Raven,Doubletalk,Babylonia,Cottontail
7,11787399,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11763850,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
1,11747481,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
2,11807353,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
0,11624768,Dusk,Gecko,Small Frill,Green Thorns,Silence Whisper,Scaly Spoon,Yam
1,11965949,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
2,11925810,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Yam
0,11772515,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Hatsune
1,11797481,Mech,Tricky,Tassels,Indian Star,Silence Whisper,Scaly Spoon,Nimo
2,11913119,Mech,Tricky,Innocent Lamb,Hermit,Pincer,Leaf Bug,Pupae
3,11741202,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Little Branch,Snake Jar
4,11861970,Mech,Gecko,Small Frill,Green Thorns,Tiny Turtle,Oranda,Gila
0,11542636,Beast,Chubby,Seaslug,Scarab,Axie Kiss,Pocky,Cottontail
1,11874403,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Grass Snake
2,11801083,Beast,Chubby,Pink Cheek,Ronin,Axie Kiss,Dual Blade,Iguana
3,11598697,Reptile,Papi,Small Frill,Green Thorns,Silence Whisper,Oranda,Yam
0,11789649,Dusk,Puppy,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11667558,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Oranda,Grass Snake
2,11914579,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Cerastes,Gila
3,11824653,Reptile,Papi,Innocent Lamb,Scarab,Square Teeth,Dual Blade,Cottontail
4,7951385,Reptile,Kotaro?,Nyan,Tri Spikes,Tiny Turtle,Incisor,Granma's Fan
5,11818214,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
6,6265445,Reptile,Tricky,Early Bird,Garish Worm,Tiny Turtle,Wing Horn,Grass Snake
0,11887644,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Bamboo Shoot,Cottontail
1,11865578,Reptile,Scar,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Grass Snake
2,318404,Reptile,Gecko,Curved Spine,Tri Spikes,Razor Bite,Scaly Spear,Iguana
0,9902440,Aquatic,Gero,Nimo,Anemone,Kotaro,Anemone,Nimo
1,11910988,Dusk,Clear,Innocent Lamb,Red Ear,Confident,Anemone,Cottontail
0,11953911,Mech,Lucas,Pink Cheek,Cupid,Kotaro,Wing Horn,Cottontail
1,11947925,Reptile,Gecko,Beetle Spike,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
2,11958580,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Incisor,Gila
